CustomerID,RecencyDays,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,CustomerSegment
12443,753.0,1,485.31,5,4,4,13,High Value
18162,753.0,1,379.16,5,4,4,13,High Value
14123,754.0,1,436.18,5,4,4,13,High Value
16541,756.0,1,424.03,5,4,4,13,High Value
14979,756.0,1,439.46,5,4,4,13,High Value
14881,41.0,1,255.4,2,5,5,12,High Value
12702,41.0,1,219.0,2,5,5,12,High Value
17650,42.0,1,166.08,2,5,5,12,High Value
17904,42.0,1,191.67,2,5,5,12,High Value
12618,43.0,1,177.31,2,5,5,12,High Value
14641,43.0,1,110.46,2,5,5,12,High Value
15435,43.0,1,149.29,2,5,5,12,High Value
13828,43.0,1,209.49,2,5,5,12,High Value
14362,43.0,1,161.2,2,5,5,12,High Value
13160,43.0,1,91.8,2,5,5,12,High Value
15657,43.0,1,30.0,2,5,5,12,High Value
17896,44.0,1,256.32,2,5,5,12,High Value
13926,44.0,1,223.85,2,5,5,12,High Value
15556,45.0,1,279.77,2,5,5,12,High Value
17153,45.0,1,213.78,2,5,5,12,High Value
14666,45.0,1,195.25,2,5,5,12,High Value
15758,46.0,1,205.25,2,5,5,12,High Value
15419,46.0,1,135.86,2,5,5,12,High Value
17538,46.0,1,98.42,2,5,5,12,High Value
15168,47.0,1,106.56,2,5,5,12,High Value
12938,47.0,1,114.14,2,5,5,12,High Value
13603,47.0,1,164.34,2,5,5,12,High Value
13146,47.0,1,228.91,2,5,5,12,High Value
13170,47.0,1,116.01,2,5,5,12,High Value
14661,48.0,1,107.95,2,5,5,12,High Value
18014,49.0,1,166.42,2,5,5,12,High Value
15692,49.0,1,191.04,2,5,5,12,High Value
18209,49.0,1,139.1,2,5,5,12,High Value
14789,50.0,1,197.64,2,5,5,12,High Value
14863,50.0,1,266.76,2,5,5,12,High Value
15463,50.0,1,126.14,2,5,5,12,High Value
17791,50.0,1,106.1,2,5,5,12,High Value
12659,51.0,1,91.68,2,5,5,12,High Value
18274,51.0,1,175.92,2,5,5,12,High Value
16953,51.0,1,20.8,2,5,5,12,High Value
13522,51.0,1,125.8,2,5,5,12,High Value
16516,51.0,1,101.7,2,5,5,12,High Value
12893,51.0,1,188.14,2,5,5,12,High Value
14073,53.0,1,151.04,2,5,5,12,High Value
17831,54.0,1,35.4,2,5,5,12,High Value
14174,54.0,1,134.46,2,5,5,12,High Value
13532,54.0,1,210.31,2,5,5,12,High Value
15017,55.0,1,125.58,2,5,5,12,High Value
13938,56.0,1,71.66,2,5,5,12,High Value
16914,57.0,1,208.46,2,5,5,12,High Value
14098,58.0,1,147.35,2,5,5,12,High Value
16337,58.0,1,151.05,2,5,5,12,High Value
13271,58.0,1,217.38,2,5,5,12,High Value
17947,58.0,1,176.68,2,5,5,12,High Value
14974,58.0,1,114.39,2,5,5,12,High Value
18105,58.0,1,113.48,2,5,5,12,High Value
14485,59.0,1,165.75,2,5,5,12,High Value
14345,60.0,1,108.98,2,5,5,12,High Value
13697,60.0,1,151.3,2,5,5,12,High Value
12581,61.0,1,197.71,2,5,5,12,High Value
14582,62.0,1,114.11,2,5,5,12,High Value
15096,64.0,1,219.39,2,5,5,12,High Value
14218,64.0,1,169.48,2,5,5,12,High Value
14357,64.0,1,225.77,2,5,5,12,High Value
12430,64.0,1,256.4,2,5,5,12,High Value
16026,64.0,1,236.09,2,5,5,12,High Value
17684,65.0,1,239.41,2,5,5,12,High Value
17895,65.0,1,98.0,2,5,5,12,High Value
15320,65.0,1,267.13,2,5,5,12,High Value
12812,66.0,1,229.64,2,5,5,12,High Value
13182,66.0,1,121.18,2,5,5,12,High Value
18045,66.0,1,189.4,2,5,5,12,High Value
15844,67.0,1,130.74,2,5,5,12,High Value
14764,68.0,1,278.3,2,5,5,12,High Value
17836,68.0,1,110.21,2,5,5,12,High Value
15740,70.0,1,154.88,2,5,5,12,High Value
17832,71.0,1,155.37,2,5,5,12,High Value
15286,71.0,1,240.55,2,5,5,12,High Value
15836,71.0,1,137.37,2,5,5,12,High Value
17125,71.0,1,259.35,2,5,5,12,High Value
13366,71.0,1,56.16,2,5,5,12,High Value
18019,72.0,1,38.45,2,5,5,12,High Value
15853,73.0,1,110.8,2,5,5,12,High Value
15610,73.0,1,112.46,2,5,5,12,High Value
17148,73.0,1,124.88,2,5,5,12,High Value
15604,73.0,1,216.39,2,5,5,12,High Value
15327,74.0,1,208.75,2,5,5,12,High Value
14830,74.0,1,197.13,2,5,5,12,High Value
16363,74.0,1,109.36,2,5,5,12,High Value
17206,74.0,1,204.24,2,5,5,12,High Value
15335,74.0,1,173.97,2,5,5,12,High Value
17986,77.0,1,20.8,2,5,5,12,High Value
13006,77.0,1,81.57,2,5,5,12,High Value
14089,78.0,1,161.0,2,5,5,12,High Value
13858,78.0,1,216.17,2,5,5,12,High Value
16793,78.0,1,243.84,2,5,5,12,High Value
17279,79.0,1,187.83,2,5,5,12,High Value
16753,79.0,1,223.92,2,5,5,12,High Value
12602,80.0,1,153.12,2,5,5,12,High Value
14642,80.0,1,96.12,2,5,5,12,High Value
13504,85.0,1,295.93,3,5,4,12,High Value
13845,86.0,1,312.98,3,5,4,12,High Value
16803,86.0,1,332.3,3,5,4,12,High Value
12512,87.0,2,138.03,3,4,5,12,High Value
13801,88.0,1,324.8,3,5,4,12,High Value
15185,91.0,1,310.62,3,5,4,12,High Value
13347,91.0,1,341.36,3,5,4,12,High Value
13972,92.0,2,190.25,3,4,5,12,High Value
16181,94.0,1,305.54,3,5,4,12,High Value
14473,95.0,2,234.34,3,4,5,12,High Value
16778,95.0,2,245.94,3,4,5,12,High Value
13670,96.0,1,349.7,3,5,4,12,High Value
17154,96.0,1,329.34,3,5,4,12,High Value
17506,97.0,1,302.2,3,5,4,12,High Value
15603,100.0,2,88.48,3,4,5,12,High Value
14951,100.0,1,311.69,3,5,4,12,High Value
16627,100.0,1,322.8,3,5,4,12,High Value
12604,100.0,2,254.18,3,4,5,12,High Value
13228,102.0,1,358.0,3,5,4,12,High Value
13774,102.0,1,345.0,3,5,4,12,High Value
17786,106.0,2,278.74,3,4,5,12,High Value
12566,107.0,1,351.65,3,5,4,12,High Value
14660,108.0,2,285.74,3,4,5,12,High Value
12884,109.0,1,309.05,3,5,4,12,High Value
16796,110.0,1,305.62,3,5,4,12,High Value
16828,114.0,2,128.5,3,4,5,12,High Value
13210,115.0,1,353.48,3,5,4,12,High Value
12851,117.0,2,284.13,3,4,5,12,High Value
16761,118.0,1,316.62,3,5,4,12,High Value
14436,120.0,2,271.7,3,4,5,12,High Value
16808,120.0,2,288.42,3,4,5,12,High Value
13470,120.0,2,165.0,3,4,5,12,High Value
12715,127.0,1,353.86,3,5,4,12,High Value
14314,128.0,2,229.8,3,4,5,12,High Value
14196,128.0,1,335.52,3,5,4,12,High Value
16582,134.0,1,313.62,3,5,4,12,High Value
14972,149.0,2,145.07,3,4,5,12,High Value
15942,155.0,1,337.44,3,5,4,12,High Value
18146,161.0,2,160.35,3,4,5,12,High Value
13967,166.0,2,166.3,3,4,5,12,High Value
15256,170.0,2,170.4,3,4,5,12,High Value
13667,170.0,1,305.02,3,5,4,12,High Value
13420,171.0,2,159.85,3,4,5,12,High Value
13302,176.0,2,159.2,3,4,5,12,High Value
18013,176.0,2,187.29,3,4,5,12,High Value
17781,180.0,2,188.02,3,4,5,12,High Value
16498,182.0,2,100.97,3,4,5,12,High Value
15130,191.0,1,330.11,3,5,4,12,High Value
14162,195.0,2,289.36,3,4,5,12,High Value
17446,198.0,2,120.9,3,4,5,12,High Value
18165,198.0,1,302.46,3,5,4,12,High Value
13343,198.0,1,353.43,3,5,4,12,High Value
18281,202.0,2,201.14,3,4,5,12,High Value
14501,204.0,2,251.21,3,4,5,12,High Value
15609,205.0,1,298.48,3,5,4,12,High Value
14622,205.0,1,320.58,3,5,4,12,High Value
17124,206.0,1,298.89,3,5,4,12,High Value
16230,211.0,2,542.03,4,4,4,12,High Value
16424,212.0,2,443.06,4,4,4,12,High Value
14377,212.0,2,617.05,4,4,4,12,High Value
12790,213.0,2,591.85,4,4,4,12,High Value
16323,217.0,2,353.66,4,4,4,12,High Value
12974,219.0,2,408.95,4,4,4,12,High Value
16448,219.0,2,367.87,4,4,4,12,High Value
14985,219.0,2,296.75,4,4,4,12,High Value
15042,220.0,2,315.45,4,4,4,12,High Value
17715,221.0,2,489.6,4,4,4,12,High Value
14647,222.0,2,519.97,4,4,4,12,High Value
12353,225.0,2,406.76,4,4,4,12,High Value
17245,226.0,2,371.63,4,4,4,12,High Value
14620,227.0,2,412.78,4,4,4,12,High Value
17556,227.0,2,300.67,4,4,4,12,High Value
12690,227.0,1,389.01,4,4,4,12,High Value
14888,228.0,1,369.2,4,4,4,12,High Value
17970,232.0,1,582.59,4,4,4,12,High Value
16006,232.0,2,347.17,4,4,4,12,High Value
16116,232.0,1,612.78,4,4,4,12,High Value
15729,233.0,3,192.55,4,3,5,12,High Value
15063,234.0,1,370.8,4,4,4,12,High Value
14288,234.0,1,426.6,4,4,4,12,High Value
15433,235.0,2,533.3,4,4,4,12,High Value
12888,235.0,2,354.12,4,4,4,12,High Value
18227,238.0,2,388.75,4,4,4,12,High Value
16319,239.0,1,404.4,4,4,4,12,High Value
16990,240.0,2,344.0,4,4,4,12,High Value
13731,240.0,2,610.59,4,4,4,12,High Value
17443,241.0,1,534.24,4,4,4,12,High Value
14149,242.0,1,446.62,4,4,4,12,High Value
15143,246.0,2,563.63,4,4,4,12,High Value
17187,247.0,2,467.71,4,4,4,12,High Value
15891,247.0,1,524.52,4,4,4,12,High Value
13482,253.0,2,336.09,4,4,4,12,High Value
17718,253.0,2,439.18,4,4,4,12,High Value
14148,254.0,2,466.29,4,4,4,12,High Value
15225,255.0,1,409.4,4,4,4,12,High Value
16217,256.0,2,304.25,4,4,4,12,High Value
15135,260.0,2,305.68,4,4,4,12,High Value
17601,260.0,2,421.48,4,4,4,12,High Value
15230,260.0,2,429.6,4,4,4,12,High Value
16957,260.0,2,416.64,4,4,4,12,High Value
15935,260.0,2,416.86,4,4,4,12,High Value
14311,264.0,2,516.45,4,4,4,12,High Value
16552,264.0,2,475.02,4,4,4,12,High Value
15655,264.0,1,560.67,4,4,4,12,High Value
12447,264.0,1,476.49,4,4,4,12,High Value
14981,267.0,2,372.92,4,4,4,12,High Value
13718,267.0,2,306.55,4,4,4,12,High Value
17140,268.0,1,465.32,4,4,4,12,High Value
15442,269.0,1,594.0,4,4,4,12,High Value
16142,271.0,1,535.34,4,4,4,12,High Value
17701,273.0,1,417.95,4,4,4,12,High Value
14886,274.0,1,364.8,4,4,4,12,High Value
14957,274.0,2,333.29,4,4,4,12,High Value
15894,274.0,2,420.29,4,4,4,12,High Value
14348,281.0,1,409.57,4,4,4,12,High Value
12564,282.0,1,456.9,4,4,4,12,High Value
17486,282.0,1,396.87,4,4,4,12,High Value
18191,282.0,2,529.4,4,4,4,12,High Value
17507,283.0,2,605.58,4,4,4,12,High Value
15437,283.0,2,393.45,4,4,4,12,High Value
17763,284.0,4,86.15,4,3,5,12,High Value
17678,285.0,2,599.76,4,4,4,12,High Value
14762,285.0,2,417.57,4,4,4,12,High Value
16402,285.0,2,511.4,4,4,4,12,High Value
14840,289.0,2,362.71,4,4,4,12,High Value
13358,290.0,1,439.03,4,4,4,12,High Value
13043,294.0,1,516.42,4,4,4,12,High Value
13226,294.0,2,312.46,4,4,4,12,High Value
13133,295.0,3,200.45,4,3,5,12,High Value
18280,299.0,2,488.15,4,4,4,12,High Value
17789,302.0,2,397.15,4,4,4,12,High Value
15709,305.0,2,327.85,4,4,4,12,High Value
16078,305.0,2,362.99,4,4,4,12,High Value
13345,309.0,1,389.5,4,4,4,12,High Value
18056,309.0,2,554.6,4,4,4,12,High Value
17171,310.0,2,384.59,4,4,4,12,High Value
12707,313.0,1,603.42,4,4,4,12,High Value
12988,313.0,1,535.32,4,4,4,12,High Value
16765,315.0,2,454.75,4,4,4,12,High Value
16148,317.0,2,386.62,4,4,4,12,High Value
15670,318.0,2,325.2,4,4,4,12,High Value
16509,318.0,1,363.7,4,4,4,12,High Value
16084,320.0,1,436.18,4,4,4,12,High Value
18159,322.0,1,530.15,4,4,4,12,High Value
17843,324.0,2,326.23,4,4,4,12,High Value
15090,329.0,1,381.32,4,4,4,12,High Value
17291,329.0,1,550.8,4,4,4,12,High Value
12559,332.0,2,561.71,4,4,4,12,High Value
13600,333.0,2,518.42,4,4,4,12,High Value
17431,334.0,1,403.3,4,4,4,12,High Value
15415,334.0,1,572.81,4,4,4,12,High Value
13161,334.0,2,478.88,4,4,4,12,High Value
13703,339.0,2,425.56,4,4,4,12,High Value
15213,339.0,2,328.35,4,4,4,12,High Value
17094,343.0,2,402.2,4,4,4,12,High Value
17890,344.0,2,602.09,4,4,4,12,High Value
15174,344.0,2,481.46,4,4,4,12,High Value
18233,347.0,1,440.0,4,4,4,12,High Value
18212,347.0,2,546.72,4,4,4,12,High Value
13859,347.0,2,515.86,4,4,4,12,High Value
13385,351.0,1,534.57,4,4,4,12,High Value
12672,351.0,2,437.05,4,4,4,12,High Value
16315,352.0,2,402.71,4,4,4,12,High Value
14270,353.0,1,492.65,4,4,4,12,High Value
12515,374.0,1,383.7,4,4,4,12,High Value
18176,379.0,1,476.35,4,4,4,12,High Value
18050,380.0,2,412.06,4,4,4,12,High Value
15454,383.0,2,307.69,4,4,4,12,High Value
14082,386.0,2,413.36,4,4,4,12,High Value
13369,387.0,1,616.56,4,4,4,12,High Value
16893,387.0,2,401.77,4,4,4,12,High Value
18119,389.0,1,362.24,4,4,4,12,High Value
17967,393.0,2,357.29,4,4,4,12,High Value
16752,393.0,1,415.0,4,4,4,12,High Value
17925,394.0,1,488.16,4,4,4,12,High Value
17855,394.0,1,417.94,4,4,4,12,High Value
18011,394.0,2,527.03,4,4,4,12,High Value
17643,394.0,2,541.25,4,4,4,12,High Value
16583,394.0,2,531.4,4,4,4,12,High Value
13010,395.0,2,330.12,4,4,4,12,High Value
16355,396.0,1,416.35,4,4,4,12,High Value
15989,396.0,2,372.51,4,4,4,12,High Value
18002,397.0,4,249.92,4,3,5,12,High Value
14986,397.0,2,566.9,4,4,4,12,High Value
18003,397.0,1,358.61,4,4,4,12,High Value
15037,397.0,2,402.51,4,4,4,12,High Value
18031,400.0,1,462.1,4,4,4,12,High Value
14627,400.0,1,462.75,4,4,4,12,High Value
15961,400.0,1,451.29,4,4,4,12,High Value
17882,400.0,2,313.46,4,4,4,12,High Value
15728,401.0,2,544.6,4,4,4,12,High Value
16489,401.0,2,303.7,4,4,4,12,High Value
17598,402.0,1,409.98,4,4,4,12,High Value
16001,402.0,1,583.39,4,4,4,12,High Value
16437,402.0,2,301.25,4,4,4,12,High Value
13181,402.0,1,359.69,4,4,4,12,High Value
17766,402.0,2,299.61,4,4,4,12,High Value
18047,402.0,2,342.69,4,4,4,12,High Value
14926,403.0,2,359.4,4,4,4,12,High Value
16373,403.0,2,309.49,4,4,4,12,High Value
15169,403.0,2,569.22,4,4,4,12,High Value
13086,404.0,1,439.33,4,4,4,12,High Value
15519,404.0,2,344.61,4,4,4,12,High Value
15155,404.0,1,383.97,4,4,4,12,High Value
17335,405.0,2,508.0,4,4,4,12,High Value
17269,407.0,1,537.46,4,4,4,12,High Value
12419,407.0,2,503.01,4,4,4,12,High Value
17776,407.0,2,338.56,4,4,4,12,High Value
13605,408.0,2,522.67,4,4,4,12,High Value
13964,408.0,2,438.9,4,4,4,12,High Value
14417,409.0,1,604.2,4,4,4,12,High Value
13624,409.0,1,462.08,4,4,4,12,High Value
17689,409.0,2,317.08,4,4,4,12,High Value
15968,409.0,1,418.05,4,4,4,12,High Value
14358,410.0,2,400.06,4,4,4,12,High Value
17106,410.0,1,491.23,4,4,4,12,High Value
12376,410.0,2,503.15,4,4,4,12,High Value
15283,411.0,3,148.33,4,3,5,12,High Value
14599,411.0,2,474.54,4,4,4,12,High Value
14807,411.0,2,519.29,4,4,4,12,High Value
13545,412.0,2,374.64,4,4,4,12,High Value
17300,412.0,2,393.64,4,4,4,12,High Value
13961,413.0,1,538.4,4,4,4,12,High Value
17815,414.0,1,591.96,4,4,4,12,High Value
15842,414.0,2,548.8,4,4,4,12,High Value
15138,415.0,1,502.52,4,4,4,12,High Value
13252,415.0,2,399.3,4,4,4,12,High Value
17903,415.0,1,381.09,4,4,4,12,High Value
13096,415.0,1,419.7,4,4,4,12,High Value
16021,416.0,2,532.25,4,4,4,12,High Value
12907,416.0,2,508.91,4,4,4,12,High Value
15011,417.0,2,416.6,4,4,4,12,High Value
17476,417.0,2,489.86,4,4,4,12,High Value
18098,417.0,1,550.84,4,4,4,12,High Value
13738,417.0,1,440.93,4,4,4,12,High Value
17000,417.0,2,406.3,4,4,4,12,High Value
17258,417.0,2,417.3,4,4,4,12,High Value
13773,418.0,2,301.54,4,4,4,12,High Value
18083,419.0,1,470.73,4,4,4,12,High Value
13646,420.0,2,326.25,4,4,4,12,High Value
12958,421.0,2,539.49,4,4,4,12,High Value
13597,421.0,2,396.71,4,4,4,12,High Value
16590,422.0,2,605.9,4,4,4,12,High Value
15915,423.0,1,429.21,4,4,4,12,High Value
17276,423.0,1,508.39,4,4,4,12,High Value
14429,425.0,1,516.28,4,4,4,12,High Value
16606,425.0,2,357.66,4,4,4,12,High Value
17413,425.0,2,560.14,4,4,4,12,High Value
13677,426.0,2,556.19,4,4,4,12,High Value
15501,426.0,2,402.5,4,4,4,12,High Value
12608,426.0,1,415.79,4,4,4,12,High Value
16635,428.0,1,473.0,4,4,4,12,High Value
14294,428.0,1,375.34,4,4,4,12,High Value
16382,429.0,2,353.1,4,4,4,12,High Value
17326,429.0,2,321.95,4,4,4,12,High Value
17473,430.0,2,607.0,4,4,4,12,High Value
13274,430.0,1,360.85,4,4,4,12,High Value
16785,431.0,1,533.78,4,4,4,12,High Value
15995,435.0,1,696.19,5,4,3,12,High Value
13386,435.0,2,835.46,5,4,3,12,High Value
17834,435.0,2,730.47,5,4,3,12,High Value
14612,436.0,1,877.7,5,4,3,12,High Value
13840,437.0,1,651.4,5,4,3,12,High Value
13480,438.0,2,627.82,5,4,3,12,High Value
15710,438.0,1,898.87,5,4,3,12,High Value
12699,438.0,1,638.11,5,4,3,12,High Value
13957,439.0,3,458.25,5,3,4,12,High Value
16465,442.0,2,746.24,5,4,3,12,High Value
16991,442.0,1,1041.21,5,4,3,12,High Value
14838,444.0,2,773.67,5,4,3,12,High Value
15177,446.0,1,948.93,5,4,3,12,High Value
13537,446.0,2,717.85,5,4,3,12,High Value
13541,448.0,2,785.25,5,4,3,12,High Value
13776,449.0,2,623.98,5,4,3,12,High Value
12903,449.0,1,833.53,5,4,3,12,High Value
13785,450.0,4,542.49,5,3,4,12,High Value
14322,450.0,4,474.1,5,3,4,12,High Value
14169,452.0,2,624.43,5,4,3,12,High Value
12486,452.0,1,1037.28,5,4,3,12,High Value
16472,455.0,2,789.6,5,4,3,12,High Value
15190,455.0,1,834.44,5,4,3,12,High Value
14568,456.0,1,919.7,5,4,3,12,High Value
16958,456.0,1,809.44,5,4,3,12,High Value
16269,459.0,1,717.57,5,4,3,12,High Value
16264,459.0,2,837.53,5,4,3,12,High Value
13264,463.0,1,722.56,5,4,3,12,High Value
17161,465.0,1,856.01,5,4,3,12,High Value
13998,468.0,3,566.7,5,3,4,12,High Value
12543,469.0,1,980.25,5,4,3,12,High Value
16646,470.0,1,678.8,5,4,3,12,High Value
17369,477.0,1,979.2,5,4,3,12,High Value
12575,478.0,2,622.82,5,4,3,12,High Value
12761,478.0,2,782.95,5,4,3,12,High Value
16246,480.0,2,827.25,5,4,3,12,High Value
15191,484.0,3,588.05,5,3,4,12,High Value
12788,484.0,4,444.9,5,3,4,12,High Value
17753,485.0,4,390.56,5,3,4,12,High Value
14949,490.0,4,515.0,5,3,4,12,High Value
12800,491.0,3,584.25,5,3,4,12,High Value
17005,492.0,2,742.36,5,4,3,12,High Value
14026,492.0,2,713.11,5,4,3,12,High Value
15666,493.0,2,632.94,5,4,3,12,High Value
15055,496.0,3,560.07,5,3,4,12,High Value
16234,497.0,3,333.18,5,3,4,12,High Value
13150,505.0,3,449.97,5,3,4,12,High Value
17482,508.0,2,778.19,5,4,3,12,High Value
16939,509.0,3,449.0,5,3,4,12,High Value
15908,512.0,2,764.57,5,4,3,12,High Value
15873,520.0,4,313.92,5,3,4,12,High Value
17918,522.0,3,396.39,5,3,4,12,High Value
12801,522.0,1,1071.82,5,4,3,12,High Value
14115,522.0,2,622.67,5,4,3,12,High Value
16075,524.0,2,736.93,5,4,3,12,High Value
14563,530.0,2,679.44,5,4,3,12,High Value
13997,540.0,3,382.31,5,3,4,12,High Value
16544,541.0,4,376.7,5,3,4,12,High Value
15137,542.0,2,823.4,5,4,3,12,High Value
12632,542.0,2,804.88,5,4,3,12,High Value
12730,542.0,1,829.25,5,4,3,12,High Value
12485,550.0,1,708.1,5,4,3,12,High Value
16390,558.0,3,467.5,5,3,4,12,High Value
16538,562.0,3,399.62,5,3,4,12,High Value
13190,565.0,3,570.66,5,3,4,12,High Value
16132,565.0,2,664.2,5,4,3,12,High Value
14255,567.0,1,1000.63,5,4,3,12,High Value
17845,576.0,4,598.19,5,3,4,12,High Value
15278,583.0,4,496.16,5,3,4,12,High Value
13020,584.0,2,618.96,5,4,3,12,High Value
15323,584.0,3,434.6,5,3,4,12,High Value
15559,589.0,1,1109.4,5,4,3,12,High Value
18275,599.0,2,741.85,5,4,3,12,High Value
13175,603.0,2,831.45,5,4,3,12,High Value
18163,605.0,1,728.84,5,4,3,12,High Value
12503,605.0,1,1126.0,5,4,3,12,High Value
13775,611.0,1,1049.66,5,4,3,12,High Value
17474,621.0,1,1047.0,5,4,3,12,High Value
13286,621.0,1,734.91,5,4,3,12,High Value
14172,626.0,3,402.72,5,3,4,12,High Value
12786,630.0,1,728.5,5,4,3,12,High Value
18271,631.0,2,680.85,5,4,3,12,High Value
16704,639.0,2,695.66,5,4,3,12,High Value
14809,642.0,2,686.76,5,4,3,12,High Value
12742,646.0,1,1201.52,5,4,3,12,High Value
12368,649.0,1,917.7,5,4,3,12,High Value
18187,653.0,1,724.89,5,4,3,12,High Value
13612,653.0,1,818.29,5,4,3,12,High Value
16534,663.0,1,635.9,5,4,3,12,High Value
17638,668.0,2,842.4,5,4,3,12,High Value
17209,670.0,3,611.6,5,3,4,12,High Value
13604,679.0,1,717.62,5,4,3,12,High Value
15359,684.0,8,181.35,5,2,5,12,High Value
13442,688.0,3,419.87,5,3,4,12,High Value
17780,688.0,3,352.91,5,3,4,12,High Value
15176,689.0,1,988.04,5,4,3,12,High Value
16436,689.0,3,329.34,5,3,4,12,High Value
14151,694.0,2,679.45,5,4,3,12,High Value
12396,695.0,1,931.43,5,4,3,12,High Value
15959,703.0,3,579.49,5,3,4,12,High Value
13622,717.0,1,658.95,5,4,3,12,High Value
17945,718.0,3,360.35,5,3,4,12,High Value
14969,724.0,1,906.23,5,4,3,12,High Value
17067,746.0,3,454.54,5,3,4,12,High Value
13204,752.0,1,966.66,5,4,3,12,High Value
15794,757.0,2,777.0,5,4,3,12,High Value
13436,23.0,1,196.89,1,5,5,11,Medium Value
14578,24.0,1,168.63,1,5,5,11,Medium Value
12442,24.0,1,172.06,1,5,5,11,Medium Value
16528,24.0,1,244.41,1,5,5,11,Medium Value
12367,25.0,1,168.9,1,5,5,11,Medium Value
16597,25.0,1,90.04,1,5,5,11,Medium Value
18015,25.0,1,120.03,1,5,5,11,Medium Value
13017,28.0,1,204.0,1,5,5,11,Medium Value
13560,28.0,1,174.37,1,5,5,11,Medium Value
12587,28.0,1,144.0,1,5,5,11,Medium Value
17942,29.0,1,77.5,1,5,5,11,Medium Value
12558,29.0,1,269.96,1,5,5,11,Medium Value
16789,29.0,1,80.8,1,5,5,11,Medium Value
15904,29.0,1,164.68,1,5,5,11,Medium Value
12966,30.0,1,160.18,1,5,5,11,Medium Value
14349,31.0,1,133.5,1,5,5,11,Medium Value
15790,31.0,1,220.85,1,5,5,11,Medium Value
15783,32.0,1,246.3,1,5,5,11,Medium Value
14601,32.0,1,213.96,1,5,5,11,Medium Value
13349,32.0,1,247.32,1,5,5,11,Medium Value
13188,32.0,1,114.6,1,5,5,11,Medium Value
12660,32.0,1,245.1,1,5,5,11,Medium Value
17885,33.0,1,190.19,1,5,5,11,Medium Value
14946,35.0,1,100.9,1,5,5,11,Medium Value
17385,36.0,1,261.11,1,5,5,11,Medium Value
18184,36.0,1,49.8,1,5,5,11,Medium Value
17247,36.0,1,282.19,1,5,5,11,Medium Value
16482,36.0,1,220.62,1,5,5,11,Medium Value
13638,37.0,1,122.64,1,5,5,11,Medium Value
18249,38.0,1,95.34,1,5,5,11,Medium Value
17297,38.0,1,131.78,1,5,5,11,Medium Value
13322,38.0,1,199.48,1,5,5,11,Medium Value
17600,39.0,1,161.67,1,5,5,11,Medium Value
17010,39.0,1,195.36,1,5,5,11,Medium Value
17253,39.0,1,178.26,1,5,5,11,Medium Value
12984,39.0,1,97.5,1,5,5,11,Medium Value
15567,40.0,1,186.01,1,5,5,11,Medium Value
14300,40.0,1,43.2,1,5,5,11,Medium Value
17636,40.0,1,285.56,1,5,5,11,Medium Value
14860,40.0,1,170.32,1,5,5,11,Medium Value
16506,40.0,2,90.3,2,4,5,11,Medium Value
13960,42.0,2,230.22,2,4,5,11,Medium Value
17549,45.0,2,148.86,2,4,5,11,Medium Value
13449,45.0,1,291.88,2,5,4,11,Medium Value
16557,45.0,2,281.85,2,4,5,11,Medium Value
16423,46.0,1,346.12,2,5,4,11,Medium Value
17793,46.0,1,323.04,2,5,4,11,Medium Value
18117,46.0,1,320.72,2,5,4,11,Medium Value
13460,50.0,2,183.44,2,4,5,11,Medium Value
12617,50.0,1,355.53,2,5,4,11,Medium Value
15355,50.0,2,277.05,2,4,5,11,Medium Value
12532,51.0,1,349.83,2,5,4,11,Medium Value
17022,52.0,2,260.0,2,4,5,11,Medium Value
15153,52.0,1,329.25,2,5,4,11,Medium Value
13272,52.0,2,276.56,2,4,5,11,Medium Value
17219,53.0,2,259.13,2,4,5,11,Medium Value
15526,54.0,2,148.44,2,4,5,11,Medium Value
14039,54.0,2,267.28,2,4,5,11,Medium Value
16318,56.0,1,328.15,2,5,4,11,Medium Value
15010,56.0,1,308.94,2,5,4,11,Medium Value
15612,57.0,2,195.15,2,4,5,11,Medium Value
16971,59.0,1,357.21,2,5,4,11,Medium Value
14995,60.0,2,233.23,2,4,5,11,Medium Value
17166,60.0,2,206.34,2,4,5,11,Medium Value
12522,60.0,2,192.72,2,4,5,11,Medium Value
15667,61.0,1,301.32,2,5,4,11,Medium Value
17839,63.0,1,338.8,2,5,4,11,Medium Value
15014,64.0,2,260.17,2,4,5,11,Medium Value
18147,67.0,2,179.34,2,4,5,11,Medium Value
17186,68.0,2,144.0,2,4,5,11,Medium Value
13917,71.0,2,272.04,2,4,5,11,Medium Value
15565,71.0,2,173.16,2,4,5,11,Medium Value
17824,72.0,1,298.4,2,5,4,11,Medium Value
16826,72.0,1,341.7,2,5,4,11,Medium Value
17973,73.0,1,337.04,2,5,4,11,Medium Value
16123,73.0,1,307.78,2,5,4,11,Medium Value
13923,74.0,1,351.13,2,5,4,11,Medium Value
18042,75.0,2,281.15,2,4,5,11,Medium Value
16542,75.0,2,257.32,2,4,5,11,Medium Value
15840,80.0,2,355.56,3,4,4,11,Medium Value
17489,80.0,2,376.64,3,4,4,11,Medium Value
12824,80.0,1,397.12,3,4,4,11,Medium Value
15553,81.0,1,437.23,3,4,4,11,Medium Value
13352,81.0,1,397.98,3,4,4,11,Medium Value
16982,81.0,1,384.06,3,4,4,11,Medium Value
15193,82.0,1,499.32,3,4,4,11,Medium Value
